#{"t_start": 1779736514.126843, "env_id": "PandaPush-v3"}
r,l,t
-0.018465,1,950.672136
-4.143146,50,951.796869
-3.238946,50,952.85912
-0.028638,1,952.874742
-5.014127,50,954.030719
-4.494847,50,955.04611
-4.345324,50,956.155225
-0.00764,1,956.170847
-0.03927,1,956.202089
-4.882015,50,957.295577
-0.040763,1,957.311202
-5.550096,50,958.420317
-3.267837,50,959.529444
-2.814903,50,960.622925
-4.717721,50,961.685178
-0.013737,1,961.700796
-6.336848,50,962.794291
-3.916956,50,963.856542
-3.39361,50,964.934412
-3.959065,50,966.027906
-2.880876,50,967.137015
-4.444013,50,968.183645
-4.11283,50,969.214654
-6.788298,50,970.32377
-5.518716,50,971.401639
-0.04057,1,971.41726
-4.509346,50,972.479549
-1.694293,18,972.854424
-4.2995,50,973.947933
-4.927546,50,975.041411
-4.569744,50,976.252769
-0.040662,1,976.268393
-3.409318,50,977.54235
-5.108739,50,978.772124
-2.598526,50,980.022272
-5.660478,50,981.392421
-3.156534,50,982.602419
-0.036368,1,982.632318
-4.033431,50,983.867208
-4.516513,50,985.097314
-5.35283,50,986.352545
-4.841244,50,987.623189
-3.925054,50,988.867094
-0.035344,1,988.892327
-0.04582,1,988.928498
-0.037288,1,988.952136
-6.076525,50,990.303905
-6.542508,50,991.478495
-6.353581,50,992.624778
-5.104828,50,993.795348
-4.547932,50,994.841978
-4.697327,50,995.966716
-5.251385,50,997.041845
-3.119273,50,998.088479
-0.044991,1,998.104096
-5.669476,50,999.197619
-4.307673,50,1000.322321
-6.292064,50,1001.431438
-0.033472,1,1001.44706
-5.358423,50,1002.696624
-5.515257,50,1004.053489
-3.869386,50,1005.263432
-6.292499,50,1006.55362
-0.031669,1,1006.587614
-3.088346,50,1007.918651
-4.056044,50,1009.086827
-0.016215,1,1009.117304
-4.354183,50,1010.343297
-3.951217,50,1011.576637
-5.165711,50,1012.813725
-0.046029,1,1012.838376
-4.030514,50,1014.076673
-4.758331,50,1015.281017
-6.91772,50,1016.400385
-3.579258,50,1017.568783
-3.103824,50,1018.704702
-5.47505,50,1019.740942
-4.062907,50,1020.831856
-5.747372,50,1021.909726
-0.043692,1,1021.925348
-3.79125,50,1022.987599
-0.048228,1,1023.018844
-2.872974,50,1024.096717
-4.337723,50,1025.190209
-5.528528,50,1026.299321
-2.923467,50,1027.392817
-4.005108,50,1028.501935
-4.886754,50,1029.595425
-4.698867,50,1030.720157
-0.040965,1,1030.751399
-4.115878,50,1031.844896
-5.778834,50,1033.027551
-5.570752,50,1034.258594
-3.946702,50,1035.475798
-5.670299,50,1036.733286
-3.878435,50,1038.085046
-3.904729,50,1039.388679
-5.660506,50,1040.626622
-3.935893,50,1041.928451
-6.474894,50,1043.198545
-4.852479,50,1044.448567
-2.671261,50,1045.863297
-4.801081,50,1047.098569
-4.46477,50,1048.298273
-2.722735,50,1049.668299
-0.040722,1,1049.698397
-0.019697,1,1049.735299
-0.025626,1,1049.7602
-2.586841,50,1050.97324
-4.601442,50,1052.182566
-4.70333,50,1053.383433
-4.635725,50,1054.588254
-6.122249,50,1055.888335
-0.049513,1,1055.918509
-3.971277,50,1057.10865
-5.119283,50,1058.272313
-0.038418,1,1058.303555
-3.06909,50,1059.421932
-2.665968,50,1060.505263
-0.041694,1,1060.533476
-0.037723,1,1060.553524
-3.683152,50,1061.670483
-4.93105,50,1062.883491
-3.611422,50,1064.008226
-3.1934,50,1065.211073
-0.031773,1,1065.22669
-5.632663,50,1066.320187
-2.949343,50,1067.544632
-3.356577,50,1068.799864
-4.953654,50,1070.059951
-4.579218,50,1071.364802
-0.04981,1,1071.398797
-3.77549,50,1072.664771
-4.812745,50,1073.828586
-5.01011,50,1075.064801
-4.284334,50,1076.309868
-3.483256,50,1077.539469
-3.35857,50,1078.789637
-5.28507,50,1079.959141
-4.786073,50,1081.050399
-3.888657,50,1082.198933
-4.420434,50,1083.273712
-4.450522,50,1084.393386
-0.04549,1,1084.421654
-3.067475,50,1085.500445
-5.449013,50,1086.625184
-4.880296,50,1087.733271
-2.589003,50,1088.795525
-3.590117,50,1089.842151
-0.049036,1,1089.857772
-3.938803,50,1090.966887
-0.041829,1,1090.982507
-5.156822,50,1092.138486
-0.033183,1,1092.154111
-3.385368,50,1093.216363
-4.030952,50,1094.341109
-4.618156,50,1095.481452
-2.7764,50,1096.606593
-0.029773,1,1096.637833
-4.204541,50,1097.748948
-0.014395,1,1097.780189
-3.9742,50,1098.842443
-2.887587,50,1099.873448
-0.047732,1,1099.904692
-6.722893,50,1100.966941
-0.026333,1,1100.998185
-3.870905,50,1102.02919
-4.364753,50,1103.07582
-3.411447,50,1104.169313
-3.048925,50,1105.309674
-4.455348,50,1106.340678
-5.223024,50,1110.839622
-0.033024,1,1110.886485
-6.630096,50,1111.933114
-5.716113,50,1112.995368
-3.843744,50,1114.088858
-3.211128,50,1115.151109
-5.573269,50,1116.228981
-4.603499,50,1117.353721
-5.346972,50,1118.415967
-5.735155,50,1119.525086
-3.622886,50,1120.618574
-0.028355,1,1120.634197
-5.131162,50,1121.743314
-2.966073,50,1122.805563
-2.559331,50,1123.852193
-0.048507,1,1123.867816
-0.038681,1,1123.899056
-4.509912,50,1124.961305
-3.381272,50,1126.039181
-4.2536,50,1127.14829
-2.765345,50,1128.226163
-0.044889,1,1128.257408
-3.782225,50,1129.350902
-3.519443,50,1130.491289
-5.5476,50,1131.584749
-2.744453,50,1133.287474
-3.310883,50,1134.365384
-0.019212,1,1134.381005
-5.697492,50,1135.474464
-5.722364,50,1136.599196
-4.2079,50,1137.677068
-4.132116,50,1138.739322
-3.622509,50,1139.832813
-4.878339,50,1140.910683
-5.726669,50,1142.004178
-4.777502,50,1143.066431
-0.038017,1,1143.097685
-3.8079,50,1144.144298
-0.04461,1,1144.15992
-6.912855,50,1145.190927
-0.039158,1,1145.222172
-3.846845,50,1146.393769
-4.846325,50,1147.377925
-4.986127,50,1148.424545
-0.045695,1,1148.455793
-3.428259,50,1149.53366
-4.616143,50,1150.611533
-4.167012,50,1151.673779
-4.999976,50,1152.720412
-2.655266,50,1153.845146
-0.04897,1,1153.876388
-4.074118,50,1155.016746
-3.63693,50,1156.079
-5.057471,50,1157.250628
-3.91473,50,1158.344089
-3.520897,50,1159.437617
-4.569539,50,1160.546698
-5.10098,50,1161.655811
-5.446051,50,1162.68682
-6.419804,50,1163.764713
-2.6366,50,1164.795698
-4.97078,50,1165.920434
-4.452514,50,1167.013929
-4.756833,50,1168.044939
-3.349279,50,1169.107187
-5.733411,50,1170.185061
-3.496459,50,1171.247309
-4.330494,50,1172.309562
-5.633634,50,1173.434299
-3.751875,50,1174.496548
-5.511762,50,1175.715008
-5.31687,50,1176.792882
-4.353588,50,1177.870756
-0.046037,1,1177.901999
-4.194018,50,1178.96425
-0.038167,1,1178.979867
-3.244144,50,1180.073362
-4.338368,50,1181.260581
-0.047732,1,1181.291824
-0.044317,1,1181.307449
-4.657039,50,1182.400939
-0.026992,1,1182.432181
-0.015054,1,1182.447802
-3.552223,50,1183.525675
-5.447691,50,1184.666035
-4.858176,50,1185.743907
-0.033783,1,1185.759526
-6.470067,50,1186.790532
-5.90065,50,1187.930894
-3.882264,50,1189.024386
-4.396701,50,1190.133501
-3.558233,50,1191.258236
-5.027368,50,1192.320485
-5.570587,50,1193.46084
-3.252655,50,1194.554335
-3.713231,50,1195.710316
-2.84937,50,1196.803804
-3.163921,50,1197.928546
-4.229184,50,1199.053282
-4.167957,50,1200.162395
-5.171071,50,1201.209024
-0.032203,1,1201.255885
-2.747215,50,1202.33376
-4.551702,50,1203.396007
-4.163818,50,1204.489505
-3.654236,50,1205.598622
-2.83124,50,1206.785837
-4.560956,50,1207.848088
-6.430478,50,1208.925964
-3.922647,50,1210.019455
-3.351047,50,1211.097323
-0.029054,1,1211.128567
-3.121041,50,1212.206438
-3.400186,50,1213.253073
-0.036807,1,1213.268693
-5.612478,50,1214.362182
-4.490259,50,1215.440054
-4.257701,50,1216.580411
-0.030617,1,1216.611656
-2.87457,50,1217.767631
-5.815589,50,1218.87675
-3.612131,50,1219.970243
-2.968139,50,1221.079353
-3.75365,50,1222.141608
-0.032597,1,1222.157229
-4.165891,50,1223.281962
-3.629959,50,1224.359836
-0.048684,1,1224.375457
-4.441414,50,1225.484572
-5.518666,50,1226.484335
-0.03405,1,1226.515577
-4.334975,50,1227.577832
-5.462856,50,1228.671324
-4.01005,50,1229.842919
-3.765309,50,1230.920796
-3.577056,50,1231.998665
-3.046571,50,1233.07654
-3.975802,50,1234.138793
-2.925165,50,1235.216658
-4.621726,50,1236.372641
-4.739012,50,1237.497372
-0.040665,1,1237.512992
-4.605367,50,1238.622114
-4.115072,50,1239.668737
-3.555404,50,1240.715368
-5.278116,50,1241.824486
-4.201993,50,1242.902389
-5.359827,50,1244.011469
-3.246233,50,1245.120585
-4.485056,50,1246.260938
-4.408727,50,1247.354435
-4.756319,50,1248.416684
-4.83145,50,1249.510193
-0.049755,1,1249.541433
-0.022529,1,1249.572663
-4.54468,50,1250.666157
-2.537043,50,1251.759664
-3.187098,50,1252.853144
-3.38072,50,1253.977879
-3.490866,50,1255.055748
-3.246942,50,1256.164867
-0.049691,1,1256.196108
-4.786166,50,1257.336462
-6.058675,50,1258.414334
-4.583415,50,1259.570313
-6.492107,50,1260.679427
-3.324661,50,1261.757303
-4.267831,50,1262.850794
-5.061785,50,1264.00677
-4.292274,50,1265.084645
-4.928545,50,1266.193757
-3.854375,50,1267.256026
-4.767928,50,1268.349506
-5.595588,50,1269.489861
-3.332101,50,1270.55211
-4.579965,50,1271.645607
-5.190263,50,1272.770339
-3.877042,50,1273.895074
-3.09581,50,1275.019809
-4.871197,50,1276.128925
-4.037395,50,1277.191175
-4.40377,50,1278.253428
-5.503979,50,1279.315675
-5.579181,50,1280.440411
-4.531018,50,1281.455798
-6.314312,50,1282.533673
-5.937909,50,1283.611543
-5.845974,50,1284.689417
-0.044912,1,1284.705039
-4.394279,50,1285.767284
-4.841806,50,1286.829537
-5.389686,50,1288.001137
-0.013511,1,1288.016756
-4.812915,50,1289.125871
-5.240409,50,1290.234992
-4.352516,50,1291.328483
-5.371316,50,1292.390728
-5.353011,50,1293.45298
-4.95109,50,1294.562094
-4.933115,50,1295.702453
-3.44874,50,1296.811618
-4.207726,50,1297.905062
-2.7123,50,1298.998553
-4.445811,50,1300.060809
-5.226372,50,1301.185538
-2.751507,50,1302.3259
-6.175166,50,1303.435011
-5.461488,50,1304.575372
-3.325244,50,1305.684485
-5.12823,50,1306.762357
-0.049236,1,1306.793601
-0.03757,1,1306.809219
-3.603987,50,1307.871469
-4.556249,50,1309.011825
-0.049256,1,1309.027448
-4.34591,50,1310.105319
-4.907625,50,1311.198816
-5.821251,50,1312.24544
-3.997815,50,1313.323314
-3.177168,50,1314.541776
-0.779754,15,1314.854207
-3.785553,50,1315.916457
-2.730299,50,1317.009952
-5.173891,50,1318.212793
-0.034633,1,1318.228413
-5.676734,50,1319.337528
-5.344261,50,1320.399776
-5.47446,50,1321.493272
-4.665976,50,1322.602389
-2.865205,50,1323.69588
-4.840779,50,1324.758127
-0.033461,1,1324.789372
-4.109063,50,1325.929726
-5.063062,50,1326.991981
-6.420654,50,1328.132337
-0.031039,1,1328.163578
-3.565797,50,1329.257072
-5.513193,50,1333.271757
-4.046717,50,1334.349629
-4.698666,50,1335.411874
-4.093566,50,1336.474125
-3.528171,50,1337.630107
-0.039641,1,1337.661352
-0.037189,1,1337.676969
-5.405139,50,1338.786139
-3.239289,50,1339.863955
-0.040577,1,1339.879579
-4.635692,50,1340.957453
-3.691017,50,1342.035319
-4.075798,50,1343.20692
-2.810687,50,1344.300421
-5.233403,50,1345.518876
-6.758541,50,1346.690476
-3.722175,50,1347.79959
-0.026311,1,1347.815213
-4.421279,50,1348.908706
-0.041903,1,1348.92433
-0.04955,1,1348.955576
-3.156328,50,1350.002198
-5.48815,50,1351.080073
-0.045374,1,1351.111313
-5.62843,50,1352.173566
-3.757431,50,1353.282678
-4.982064,50,1354.32931
-5.247697,50,1355.375939
-3.62001,50,1356.469429
-3.919904,50,1357.562927
-0.032892,1,1357.578548
-4.600698,50,1358.672039
-0.037576,1,1358.718904
-5.722889,50,1359.87488
-4.412855,50,1360.952753
-5.386864,50,1362.12435
-4.698734,50,1363.389682
-5.850687,50,1364.498794
-5.479848,50,1365.514186
-2.730044,50,1366.592056
-2.621865,50,1367.701167
-0.031591,1,1367.716787
-2.637198,50,1368.794663
-5.246078,50,1369.997504
-4.321131,50,1371.106654
-6.175754,50,1372.215734
-4.749211,50,1373.356089
-0.031446,1,1373.37171
-5.367083,50,1374.465206
-5.884625,50,1375.558695
-4.221606,50,1376.605325
-4.162882,50,1377.761303
-5.75267,50,1378.807933
-5.202546,50,1379.885803
-4.26033,50,1380.994922
-4.91464,50,1382.057172
-3.107732,50,1383.166285
-5.507765,50,1384.275403
-4.501024,50,1385.368892
-5.34311,50,1386.4624
-3.551172,50,1387.571498
-4.043116,50,1388.696236
-3.098949,50,1389.820972
-3.16658,50,1390.883226
-4.69895,50,1391.992334
-6.351926,50,1393.070209
-3.743343,50,1394.148082
-2.8824,50,1395.272816
-5.307518,50,1396.38193
-3.838779,50,1397.506666
-0.048384,1,1397.522286
-0.025824,1,1397.537907
-3.440424,50,1398.631438
-2.903218,50,1399.771762
-2.933518,50,1400.818387
-4.112612,50,1401.849398
-0.028344,1,1401.880641
-3.844223,50,1402.911646
-5.622454,50,1404.052005
-4.251974,50,1405.098633
-0.038799,1,1405.129879
-3.384544,50,1406.207751
-6.598597,50,1407.348135
-3.186281,50,1408.410359
-4.834449,50,1409.550713
-4.217304,50,1410.597344
-0.047255,1,1410.612966
-4.626409,50,1411.675212
-3.970834,50,1412.784326
-0.0475,1,1412.815571
-4.562584,50,1413.909064
-0.026097,1,1413.940306
-5.839699,50,1415.096287
-0.045363,1,1415.127534
-5.401226,50,1416.252262
-0.004375,1,1416.267884
-4.00175,50,1417.377001
-3.603738,50,1418.45487
-7.003202,50,1419.595227
-5.320155,50,1420.688724
-3.483131,50,1421.750977
-0.035454,1,1421.766597
-3.318567,50,1422.922571
-0.049958,1,1422.938192
-4.611694,50,1424.109797
-4.573333,50,1425.265774
-4.391733,50,1426.281158
-4.712947,50,1427.359033
-5.333773,50,1428.452522
-4.647659,50,1429.608501
-4.514238,50,1430.717618
-3.477923,50,1431.795493
-0.049522,1,1431.826734
-3.84702,50,1432.904605
-0.013415,1,1432.935848
-2.611442,50,1434.044958
-4.665091,50,1435.154076
-0.032238,1,1435.185315
-4.521035,50,1436.216324
-4.611846,50,1437.278575
-5.266509,50,1438.40331
-5.39957,50,1439.528045
-3.901661,50,1440.621543
-3.02299,50,1441.746274
-4.751419,50,1442.855388
-2.768584,50,1443.933264
-5.131753,50,1445.026757
-3.978825,50,1446.120246
-0.041947,1,1446.167111
-5.686326,50,1447.291852
-4.61955,50,1448.369723
-4.180814,50,1449.431973
-3.580997,50,1450.603568
-3.323861,50,1451.650202
-5.475775,50,1452.712449
-5.82836,50,1453.805946
-0.043691,1,1453.837193
-3.763794,50,1454.977546
-3.515737,50,1456.133523
-3.411378,50,1457.195776
-4.344891,50,1458.242403
-2.6945,50,1459.289033
-4.270487,50,1460.445011
-3.099761,50,1461.554123
-0.021978,1,1461.585364
-2.960189,50,1462.81945
-3.375539,50,1463.897322
-5.698199,50,1464.912709
-6.348481,50,1466.006202
-0.039526,1,1466.037446
-0.042661,1,1466.068691
-0.041569,1,1466.084309
-3.99356,50,1467.146567
-3.302387,50,1468.275518
-6.251797,50,1469.384628
-0.02435,1,1469.400251
-3.225724,50,1470.566755
-3.242002,50,1471.691487
-3.77624,50,1472.753741
-3.300832,50,1473.894093
-5.030898,50,1475.034455
-6.896104,50,1476.268537
-6.01681,50,1477.408894
-3.766769,50,1478.471143
-4.802844,50,1479.673991
-4.113764,50,1480.783102
-4.052349,50,1481.92346
-2.870532,50,1483.016952
-0.045982,1,1483.048193
-3.618625,50,1484.126066
-4.672575,50,1485.219564
-4.794888,50,1486.328678
-4.574519,50,1487.43779
-5.656752,50,1488.4688
-3.764612,50,1489.57791
-6.097916,50,1490.749514
-4.846301,50,1491.843004
-0.028834,1,1491.874247
-4.343626,50,1493.014601
-3.966701,50,1494.092474
-4.625827,50,1495.232837
-4.380055,50,1496.310757
-4.925517,50,1497.451061
-4.178625,50,1498.560179
-3.505088,50,1499.62243
-7.481827,50,1500.747162
-2.894766,50,1501.809414
-4.325305,50,1502.918542
-0.035235,1,1502.949773
-4.848075,50,1504.043265
-6.064138,50,1505.105518
-0.038299,1,1505.121136
-7.951261,50,1506.230257
-0.028751,1,1506.245874
-4.148192,50,1507.323742
-3.105405,50,1508.354753
-3.263977,50,1509.463865
-4.709034,50,1510.572981
-0.042724,1,1510.588603
-2.787047,50,1511.713338
-5.814061,50,1512.822492
-5.093265,50,1513.962808
-3.615069,50,1515.040684
-0.031018,1,1515.056306
-0.03143,1,1515.087543
-3.662232,50,1516.181037
-2.671037,50,1517.305777
-4.720241,50,1518.446136
-3.303726,50,1519.539624
-6.346579,50,1520.570636
-3.879616,50,1521.617262
-2.968184,50,1522.679515
-0.043681,1,1522.710757
-4.354599,50,1523.882358
-9.237103,50,1525.00709
-11.056594,50,1526.100587
-0.049474,1,1526.131824
-3.071018,50,1527.256567
-0.035567,1,1527.287803
-4.204485,50,1528.365677
-4.287981,50,1529.459174
-5.548361,50,1530.53704
-0.04739,1,1530.552662
-4.902813,50,1531.677402
-3.103398,50,1532.83338
-4.851621,50,1533.895629
-3.49248,50,1534.989122
-0.009544,1,1535.020365
-4.571378,50,1536.207583
-3.877837,50,1537.301081
-3.858532,50,1538.347709
-3.743794,50,1539.394353
-3.925822,50,1540.534734
-4.071914,50,1541.62819
-4.918658,50,1542.752943
-2.805978,50,1543.862036
-2.679652,50,1544.98677
-0.042848,1,1545.018014
-3.451564,50,1546.14275
-4.955135,50,1547.283112
-6.590292,50,1548.407846
-3.702754,50,1549.595064
-4.041847,50,1550.719804
-0.01345,1,1550.735425
-0.030905,1,1550.766674
-4.205337,50,1551.828918
-0.040929,1,1551.844536
-0.029035,1,1551.87578
-5.489053,50,1552.96927
-3.267776,50,1557.296381
-0.035849,1,1557.327623
-2.727048,50,1558.43674
-4.084146,50,1559.483373
-4.544094,50,1560.59248
-0.024398,1,1560.608106
-0.043885,1,1560.623728
-2.673998,50,1561.85781
-5.079056,50,1562.998166
-4.893338,50,1564.201016
-5.826634,50,1565.26326
-5.475424,50,1566.35679
-3.619038,50,1567.450252
-3.2636,50,1568.543738
-0.037049,1,1568.55936
-4.937814,50,1569.652854
-6.532016,50,1570.699486
-3.686734,50,1571.79298
-3.992146,50,1572.870848
-5.336937,50,1573.995587
-0.043037,1,1574.011209
-4.976291,50,1575.104698
-3.676538,50,1576.213816
-2.950431,50,1577.322928
-3.46208,50,1578.478905
-0.046663,1,1578.494526
-4.386571,50,1579.588019
-4.523015,50,1580.759624
-0.014606,1,1580.790865
-4.29983,50,1581.899981
-3.509715,50,1582.930988
-5.987529,50,1584.055724
-4.396563,50,1585.149219
-5.337343,50,1586.289575
-5.86601,50,1587.398686
-3.104602,50,1588.507803
-2.705307,50,1589.648156
-3.57625,50,1590.757272
-4.051639,50,1591.944493
-5.215317,50,1593.069268
-5.34434,50,1594.147099
-5.279687,50,1595.256217
-4.642054,50,1596.584027
-4.644266,50,1597.693143
-11.999898,50,1598.849121
-3.749994,50,1600.005101
-4.912578,50,1601.03611
-4.730918,50,1602.145225
-0.039668,1,1602.160845
-4.809071,50,1603.254341
-4.998636,50,1604.363454
-3.477952,50,1605.581917
-3.084734,50,1606.737893
-3.405378,50,1607.87825
-3.435639,50,1608.971743
-0.037372,1,1608.987375
-6.207699,50,1610.049614
-3.053496,50,1611.221215
-4.50849,50,1612.283463
-4.573802,50,1613.392581
-5.334136,50,1614.501698
-4.80693,50,1615.563945
-4.682866,50,1616.719929
-3.132637,50,1617.860284
-4.530439,50,1619.000639
-4.456181,50,1620.078512
-0.035694,1,1620.094133
-4.213819,50,1621.156394
-4.248697,50,1622.234255
-3.655311,50,1623.405856
-4.823743,50,1624.530593
-0.033308,1,1624.577452
-4.060488,50,1625.733433
-5.240961,50,1626.795685
-2.843232,50,1627.982907
-0.036089,1,1628.014152
-4.79893,50,1629.09202
-2.761936,50,1630.154271
-0.018683,1,1630.18553
-5.394662,50,1631.341488
-0.046907,1,1631.372732
-4.727601,50,1632.450606
-2.63158,50,1633.528475
-2.904789,50,1634.700075
-3.832646,50,1635.793568
-2.837662,50,1636.902682
-5.18905,50,1638.011797
-4.477971,50,1639.120914
-3.680309,50,1640.167542
-3.854197,50,1641.229791
-4.884745,50,1642.35453
-6.258633,50,1643.416782
-3.735345,50,1644.603997
-5.406412,50,1645.650627
-4.310169,50,1646.759746
-5.124017,50,1647.853238
-0.043321,1,1647.868859
-5.544424,50,1649.024839
-3.107094,50,1650.102711
-3.981844,50,1651.211826
-4.598138,50,1652.320934
-0.047409,1,1652.336559
-3.470597,50,1653.492537
-0.044583,1,1653.523784
-3.71739,50,1654.632896
-4.994935,50,1655.757629
-0.044776,1,1655.788873
-0.033724,1,1655.820118
-4.923114,50,1656.882365
-0.026604,1,1656.897992
-5.50218,50,1658.022722
-4.393669,50,1659.163081
-6.1213,50,1660.272195
-4.343306,50,1661.365685
-4.310865,50,1662.474804
-6.276503,50,1663.615159
-6.005483,50,1664.724274
-2.836999,50,1665.895873
-4.7625,50,1667.067477
-4.843078,50,1668.160969
-3.882152,50,1669.316945
-3.798761,50,1670.519826
-3.415568,50,1671.582037
-4.366889,50,1672.706772
-5.521464,50,1673.800268
-5.068058,50,1674.893764
-3.464014,50,1675.971632
-4.618236,50,1677.111994
-3.759379,50,1678.205486
-0.033065,1,1678.221106
-4.761297,50,1679.314596
-5.150997,50,1680.345606
-3.915971,50,1681.517208
-2.944448,50,1682.64194
-0.039446,1,1682.673187
-4.021865,50,1683.844783
-4.016583,50,1685.016383
-0.028094,1,1685.047625
-5.070881,50,1686.250467
-2.823784,50,1687.343961
-6.037628,50,1688.421833
-3.998617,50,1689.499707
-3.531307,50,1690.686929
-6.344909,50,1691.796039
-4.784657,50,1692.873911
-6.214936,50,1693.967406
-4.122758,50,1695.076523
-0.026848,1,1695.123419
-4.460001,50,1696.170018
-2.793012,50,1697.279127
-3.746269,50,1698.403863
-0.01737,1,1698.435107
-4.950675,50,1699.544221
-5.209189,50,1700.637717
-2.600563,50,1701.731207
-3.10385,50,1702.871568
-0.021328,1,1702.902807
-5.721272,50,1703.996299
