#{"t_start": 1779724689.290449, "env_id": "PandaPush-v3"}
r,l,t
-0.48178,7,11628.509134
-0.655934,8,11628.712213
-0.370663,6,11628.837187
-0.045479,1,11628.852809
-0.668353,8,11629.04026
-0.922511,10,11629.290202
-0.02319,1,11629.305822
-1.261232,15,11629.649496
-0.595971,8,11629.852571
-0.655352,8,11630.040027
-0.522492,7,11630.196239
-1.019603,9,11630.414939
-0.40018,6,11630.555529
-0.028146,1,11630.586774
-0.512251,8,11630.774232
-0.543992,8,11630.961685
-0.390515,6,11631.102276
-0.282969,5,11631.227249
-0.4814,6,11631.383465
-0.570002,8,11631.570915
-1.151692,14,11631.930205
-0.040936,1,11631.961449
-0.020618,1,11631.977075
-0.028718,1,11631.992696
-0.391993,6,11632.133284
-0.555841,7,11632.289497
-0.030189,1,11632.30512
-0.771785,9,11632.539444
-0.571483,7,11632.695658
-0.690721,14,11633.008078
-0.048725,1,11633.023703
-0.033181,1,11633.039326
-0.852165,9,11633.226776
-0.026659,1,11633.25802
-0.69902,7,11633.429857
-0.383337,6,11633.539205
-0.238745,5,11633.648554
-0.36052,6,11633.820391
-0.732224,8,11634.007843
-0.65613,8,11634.179679
-0.528704,7,11634.367137
-0.790257,8,11634.585835
-0.032983,1,11634.601458
-0.28044,5,11634.726427
-0.486429,6,11634.851403
-0.500317,7,11635.02323
-0.044615,1,11635.054477
-0.720048,13,11635.335658
-0.30166,5,11635.445006
-0.571393,7,11635.648084
-0.683803,8,11635.835539
-0.039627,1,11635.866782
-0.021645,1,11635.882407
-0.655316,8,11636.06986
-0.478762,7,11636.210451
-0.258155,5,11636.335426
-0.040873,1,11636.351046
-0.771028,8,11636.554122
-0.54681,7,11636.710335
-0.569793,7,11636.882174
-0.889287,9,11637.069632
-0.365216,6,11637.241459
-0.339339,6,11637.382054
-0.044398,1,11637.413297
-0.782674,9,11637.600753
-1.030559,11,11637.850694
-0.035719,1,11637.881933
-0.571186,7,11638.03815
-0.502556,6,11638.163121
-1.193179,15,11638.50679
-0.425024,6,11638.647379
-0.378784,6,11638.772351
-0.389149,6,11638.928566
-0.498743,7,11639.116023
-0.566668,8,11639.303475
-9.644404,50,11640.42821
-0.255583,5,11640.537561
-0.006412,1,11640.568807
-0.048751,1,11640.600084
-0.370854,6,11640.740638
-0.454449,6,11640.865608
-0.519764,7,11641.037444
-0.422259,6,11641.178034
-0.714308,8,11641.349872
-0.860708,9,11641.552945
-0.307995,6,11641.709163
-0.033406,1,11641.740407
-0.043597,1,11641.756026
-0.005993,1,11641.78727
-0.030643,1,11641.818513
-0.571531,8,11642.005968
-0.649049,8,11642.177803
-1.054525,12,11642.458986
-0.209104,4,11642.583952
-0.0184,1,11642.6152
-0.027813,1,11642.646439
-0.749393,9,11642.958864
-0.048139,1,11643.005728
-0.035827,1,11643.036971
-0.537154,7,11643.25567
-0.55742,7,11643.489989
-0.042627,1,11643.536855
-1.544972,18,11644.130468
-0.337244,6,11644.333542
-0.695557,8,11644.567864
-0.593407,8,11644.755321
-0.391925,6,11644.895912
-0.34751,6,11645.036518
-0.647789,7,11645.192716
-0.348072,6,11645.333309
-0.590398,7,11645.489523
-0.36442,6,11645.630114
-0.039273,1,11645.661358
-1.394487,14,11646.02065
-0.02597,1,11646.036271
-0.379261,6,11646.192483
-0.524557,7,11646.364317
-0.593855,8,11646.567393
-0.434098,6,11646.692369
-0.537503,7,11646.848581
-0.706563,9,11647.051691
-0.574749,7,11647.207871
-0.404985,6,11647.364082
-0.040966,1,11647.395323
-0.416721,6,11647.520297
-0.043827,1,11647.567158
-0.535717,7,11647.723375
-0.447378,6,11647.832722
-0.753197,9,11648.0358
-0.570131,8,11648.254497
-0.729678,8,11648.441954
-0.043557,1,11648.457574
-0.5612,8,11648.645031
-0.453153,7,11648.832486
-0.022211,1,11648.863729
-0.249569,5,11648.973083
-0.77858,9,11649.191781
-0.044107,1,11649.2074
-0.022365,1,11649.238641
-0.024437,1,11649.269914
-0.044783,1,11649.301161
-0.588409,7,11649.45734
-0.419025,6,11649.597936
-0.80416,9,11649.801013
-0.735743,8,11649.988465
-0.71141,9,11650.191547
-0.515755,7,11650.394658
-0.387521,6,11650.535215
-0.550567,8,11650.753915
-0.397285,6,11650.878881
-0.332469,6,11651.019477
-0.30115,5,11651.128824
-0.607688,8,11651.300659
-0.564632,8,11651.503737
-0.62477,8,11651.675571
-0.494482,7,11651.816164
-0.418279,6,11651.956752
-0.025117,1,11651.987998
-0.017719,1,11652.003622
-0.02655,1,11652.034858
-0.864242,10,11652.26918
-0.565903,7,11652.472259
-0.648044,8,11652.690955
-0.441455,6,11652.815926
-0.645045,11,11653.065868
-0.772242,9,11653.315808
-0.614468,8,11653.487643
-0.49381,7,11653.64386
-0.453279,7,11653.800073
-0.557283,7,11653.987526
-0.529825,7,11654.174986
-0.287759,5,11654.299953
-0.502794,7,11654.456166
-0.664185,8,11654.659243
-0.672003,8,11654.831078
-0.480538,7,11655.018536
-0.877503,10,11655.237232
-0.842967,8,11655.440315
-0.348204,6,11655.56528
-0.355486,6,11655.705876
-0.838523,9,11655.908952
-0.89103,9,11656.112028
-0.796444,9,11656.315106
-0.266725,5,11656.408836
-0.865307,10,11656.674395
-0.369636,6,11656.830608
-0.599582,7,11656.9712
-0.339731,5,11657.080554
-0.442916,6,11657.22115
-0.557372,7,11657.377356
-0.507828,7,11657.564812
-0.531463,7,11657.767888
-0.348253,6,11657.89286
-0.530299,7,11658.064696
-3.938582,50,11659.173808
-0.61081,8,11659.376885
-0.048034,1,11659.392508
-0.031146,1,11659.42375
-0.047472,1,11659.454992
-1.01809,10,11659.689315
-0.685113,8,11659.876769
-0.372015,6,11660.032986
-0.360483,6,11660.189193
-0.277197,5,11660.329787
-0.404775,7,11660.485999
-0.499178,6,11660.642212
-0.048517,1,11660.657834
-0.330453,6,11660.798429
-6.128904,50,11662.001274
-0.498505,7,11662.18873
-0.730811,8,11662.360564
-0.540635,7,11662.516772
-0.729927,8,11662.704232
-0.044652,1,11662.751092
-0.400861,7,11662.907341
-0.599362,8,11663.141685
-0.038993,1,11663.172873
-0.882637,10,11663.438469
-0.043745,1,11663.454054
-0.281822,5,11663.563401
-0.571773,7,11663.71962
-0.025547,1,11663.750858
-0.038649,1,11663.782133
-0.390785,6,11663.938313
-0.499043,7,11664.094534
-0.902509,9,11664.313227
-0.6263,7,11664.500681
-0.633783,7,11664.656896
-0.897874,11,11664.93808
-0.706129,9,11665.156781
-0.56076,7,11665.312996
-0.447183,7,11665.469204
-0.327491,6,11665.594176
-0.20154,4,11665.703524
-0.438993,6,11665.859738
-0.378105,6,11665.984708
-0.670571,8,11666.156547
-0.383392,6,11666.312759
-0.030463,1,11666.328378
-0.683469,7,11666.484595
-0.945037,9,11666.687669
-0.939963,11,11666.984479
-0.24906,5,11667.093823
-0.329694,6,11667.218796
-3.054173,35,11667.999859
-0.261477,5,11668.10921
-0.445856,6,11668.249804
-0.426023,6,11668.390393
-0.77876,9,11668.577852
-0.344005,6,11668.734065
-0.383917,6,11668.874659
-0.405532,6,11669.015251
-0.58281,8,11669.187084
-1.330585,19,11669.655721
-0.429546,7,11669.811935
-5.623538,50,11670.921087
-0.024162,1,11670.936671
-0.557743,7,11671.108538
-0.032212,1,11671.139748
-0.325209,6,11671.264721
-0.036435,1,11671.295964
-0.358703,6,11671.436558
-0.258582,5,11671.5459
-0.025849,1,11671.561522
-0.94684,10,11671.827091
-0.463567,6,11671.952057
-0.287488,5,11672.061411
-0.270649,5,11672.170758
-0.612832,8,11672.373837
-0.252881,5,11672.498802
-0.600198,8,11672.701884
-0.440882,6,11672.842472
-0.508962,7,11672.998686
-0.010675,1,11673.014306
-0.654075,8,11673.186142
-0.388341,6,11673.326733
-3.850565,50,11674.529576
-0.613805,8,11674.717032
-0.356315,6,11674.85763
-0.811195,10,11675.060704
-0.049936,1,11675.091944
-0.431953,6,11675.248158
-0.545295,8,11675.435613
-0.721376,8,11675.607451
-0.04379,1,11675.623071
-0.015078,1,11675.669932
-0.049996,1,11675.70118
-0.328076,6,11675.841767
-0.977497,10,11676.076089
-0.029982,1,11676.107329
-0.618094,7,11676.263547
-0.601261,7,11676.435383
-0.04466,1,11676.46662
-0.485637,7,11676.638456
-0.032412,1,11676.654078
-0.024239,1,11676.669698
-0.571067,7,11676.841537
-0.332308,5,11676.966503
-0.565761,7,11677.153964
-0.779567,8,11677.325797
-0.4529,6,11677.450768
-0.751305,8,11677.685117
-0.567031,8,11677.856924
-0.703108,8,11678.028754
-0.665326,8,11678.216214
-0.031983,1,11678.247453
-0.314696,5,11678.372427
-0.740574,9,11678.5755
-1.5536,15,11678.903548
-0.808978,9,11679.15349
-0.687841,8,11679.32533
-0.728123,8,11679.528443
-0.007598,1,11679.559697
-0.671125,7,11679.73148
-0.606842,7,11679.903316
-0.576321,7,11680.075153
-0.460441,6,11680.215741
-0.52063,7,11680.465684
-0.617305,7,11680.621899
-0.031469,1,11680.653138
-8.791126,50,11681.855982
-0.045892,1,11681.902891
-1.514195,17,11682.277757
-0.655587,8,11682.465216
-0.019094,1,11682.496493
-0.499777,7,11682.68391
-0.634894,7,11682.840127
-0.723056,9,11683.043205
-2.186151,30,11683.777405
-0.535827,7,11683.964861
-0.334192,6,11684.121077
-0.029957,1,11684.136698
-0.709116,8,11684.308533
-0.031233,1,11684.33977
-0.499063,7,11684.527228
-0.896528,9,11684.808414
-0.401978,6,11684.949005
-0.768205,8,11685.136463
-0.689627,8,11685.308295
-0.902104,11,11685.573858
-0.288192,5,11685.698827
-0.447667,6,11685.839421
-0.537703,7,11685.995632
-0.479939,7,11686.15185
-0.730892,9,11686.370546
-0.411043,6,11686.52676
-3.885049,50,11687.682739
-0.580746,8,11687.870196
-0.861878,10,11688.104515
-0.492507,7,11688.276351
-0.80056,9,11688.479424
-0.555869,7,11688.635641
-0.81666,8,11688.823098
-0.831309,8,11689.041793
-0.034404,1,11689.073035
-0.282279,5,11689.198007
-0.55844,8,11689.369847
-0.303038,5,11689.494814
-0.250014,5,11689.588543
-0.511012,7,11689.775999
-0.357609,6,11689.916587
-0.364183,6,11690.057185
-0.557795,8,11690.229017
-0.504145,7,11690.416469
-1.42343,13,11690.744556
-0.031144,1,11690.791382
-0.015195,1,11690.822624
-0.409412,6,11690.931976
-0.792388,9,11691.135055
-0.02612,1,11691.166294
-0.015938,1,11691.197535
-0.675387,8,11691.400613
-0.74148,9,11691.619311
-0.389168,5,11691.728666
-0.849457,9,11691.931743
-0.723057,9,11692.166059
-3.236896,31,11692.86902
-0.389809,6,11693.009611
-0.356284,6,11693.150201
-0.780828,9,11693.368903
-0.333009,6,11693.52512
-0.537919,7,11693.696949
-0.358129,6,11693.82192
-0.583373,7,11694.009376
-0.661792,8,11694.181214
-0.032937,1,11694.228075
-0.043443,1,11694.243695
-0.299596,5,11694.368671
-0.039606,1,11694.384292
-0.319105,6,11694.52488
-0.341874,6,11694.649855
-0.046984,1,11694.681097
-0.68458,9,11694.899796
-4.195647,50,11696.133878
-0.049482,1,11696.16512
-0.556731,7,11696.321336
-0.049777,1,11696.336957
-0.421608,6,11696.493167
-0.452595,7,11696.633761
-0.046667,1,11696.665001
-0.587212,7,11696.821219
-0.606738,7,11696.977428
-0.248457,5,11697.08678
-0.582098,7,11697.242992
-0.730107,9,11697.446068
-0.636367,8,11697.649153
-0.589892,8,11697.852226
-0.721524,8,11698.024061
-0.832939,9,11698.211515
-0.638886,8,11698.461459
-0.803738,9,11698.64891
-0.571937,7,11698.80513
-0.036337,1,11698.82075
-0.805728,9,11699.023829
-0.551113,7,11699.164418
-0.035183,1,11699.195662
-0.030073,1,11699.211283
-0.537715,6,11699.351875
-1.078346,12,11699.633054
-0.296184,5,11699.758028
-0.490172,7,11699.914239
-0.803089,8,11700.117348
-0.667263,9,11700.320393
-0.907676,9,11700.50785
-0.570884,7,11700.664067
-0.341895,6,11700.820277
-0.571709,7,11700.992111
-0.533996,8,11701.195186
-0.635612,8,11701.382643
-0.358942,6,11701.570099
-0.837802,8,11701.741934
-0.042971,1,11701.757555
-0.399793,7,11701.913773
-0.298126,6,11702.069983
-0.357634,6,11702.210576
-0.039809,1,11702.226197
-0.030078,1,11702.257439
-0.687609,8,11702.46052
-0.306694,6,11702.601108
-0.380092,6,11702.757322
-3.772199,50,11703.897676
-0.735504,8,11704.116381
-0.04087,1,11704.132002
-0.042888,1,11704.147624
-0.666714,8,11704.350696
-0.012304,1,11704.38194
-0.606824,8,11704.569396
-0.026594,1,11704.585019
-0.351879,6,11704.725611
-0.779545,9,11704.944307
-0.826567,9,11705.163007
-0.036696,1,11705.194249
-0.73639,8,11705.397331
-0.832328,10,11705.631646
-0.423949,6,11705.772237
-0.484716,7,11705.944077
-0.741606,9,11706.178393
-0.706623,8,11706.381474
-0.512709,7,11706.537684
-0.464091,7,11706.693928
-0.675258,8,11706.865731
-0.577329,7,11707.037571
-0.298629,6,11707.16254
-0.321028,6,11707.303136
-0.63149,7,11707.459341
-0.375571,6,11707.599937
-0.588861,7,11707.771768
-2.344654,27,11708.380999
-0.785026,8,11708.537213
-0.728811,8,11708.72467
-0.263432,5,11708.834022
-0.615708,7,11708.990235
-1.246535,13,11709.302659
-0.641078,7,11709.474492
-0.746628,8,11709.661961
-0.4414,7,11709.833822
-0.608484,8,11710.00562
-0.376828,6,11710.161832
-0.243853,5,11710.271187
-0.27031,5,11710.396155
-0.714987,8,11710.56799
-0.657168,8,11710.786685
-0.356464,6,11710.911656
-0.649488,8,11711.083494
-0.481367,6,11711.208461
-0.292534,6,11711.349056
-0.519783,7,11711.48965
-0.482235,6,11711.614615
-0.365155,6,11711.755208
-0.901804,9,11711.973907
-0.662455,8,11712.145744
-0.471627,6,11712.270715
-0.413443,7,11712.426927
-0.516182,7,11712.614384
-0.304265,5,11712.708113
-0.396389,6,11712.848706
-0.667933,8,11713.020534
-0.916954,9,11713.239238
-0.515501,7,11713.395447
-0.04623,1,11713.411073
-3.817624,50,11714.582672
-0.32542,5,11714.70764
-0.841125,8,11714.910716
-0.436355,6,11715.06693
-0.045967,1,11715.082551
-0.043119,1,11715.113795
-0.801011,9,11715.332493
-0.352573,6,11715.457467
-0.496818,7,11715.59806
-0.514364,7,11715.785511
-0.301842,5,11715.89486
-0.01962,1,11715.926103
-0.690029,8,11716.082321
-0.695141,8,11716.269787
-0.845437,10,11716.488473
-0.486961,7,11716.660304
-0.527719,8,11716.83214
-0.025784,1,11716.879008
-0.281596,5,11716.988357
-0.592632,7,11717.144566
-0.480842,7,11717.30078
-0.04592,1,11717.347645
-0.506826,7,11717.488235
-0.630199,8,11717.660074
-0.633002,8,11717.831909
-0.59333,7,11718.034983
-0.043576,1,11718.066226
-0.03646,1,11718.081851
-0.675614,8,11718.284924
-0.43311,7,11718.44114
-0.754698,9,11718.644214
-0.554045,7,11718.816052
-0.023564,1,11718.831673
-0.587535,8,11719.034747
-0.580967,8,11719.222205
-0.032622,1,11719.253445
-0.269999,5,11719.378418
-0.348335,6,11719.519012
-0.314648,5,11719.643979
-0.625005,8,11719.831439
-0.953123,9,11720.065755
-0.353019,6,11720.206347
-0.987522,9,11720.425052
-0.695328,8,11720.612506
-0.261509,5,11720.737473
-0.724737,10,11721.003036
-0.265062,5,11721.112417
-0.552361,7,11721.268598
-0.01295,1,11721.28422
-0.432404,6,11721.456055
-0.037497,1,11721.487299
-0.69343,9,11721.690374
-0.58784,8,11721.862209
-0.598846,8,11722.049669
-0.580782,7,11722.221505
-0.768657,8,11722.455819
-0.041116,1,11722.487063
-0.645108,7,11722.70576
-0.752085,8,11722.908839
-0.595536,10,11723.190022
-0.34691,5,11723.361855
-0.383718,6,11723.533697
-0.585982,8,11723.705525
-0.041733,1,11723.721148
-0.475482,7,11723.87736
-0.446161,7,11724.09606
-0.834294,10,11724.346
-0.456653,6,11724.470971
-0.265157,5,11724.627184
-0.346431,6,11724.76783
-0.586717,7,11724.955235
-0.45832,7,11725.127071
-0.552005,7,11725.2989
-0.511697,7,11725.486359
-0.252516,5,11725.611327
-0.532969,7,11725.751924
-0.514226,7,11725.892514
-0.012706,1,11725.923757
-0.720672,8,11726.111213
-0.565535,7,11726.283046
-0.695893,7,11726.439262
-0.443643,6,11726.595472
-0.454679,7,11726.767308
-0.364882,6,11726.87666
-0.56693,8,11727.064112
-0.306789,5,11727.173465
-0.629851,7,11727.345299
-0.919096,12,11727.626483
-0.316819,5,11727.751451
-0.254185,5,11727.892045
-0.033509,1,11727.923288
-0.02729,1,11727.93891
-0.311174,6,11728.079501
-0.352346,5,11728.204473
-0.327067,5,11728.313821
-0.725179,8,11728.501278
-0.754165,9,11728.68873
-0.04896,1,11728.719972
-0.455117,6,11728.860565
-0.534725,7,11729.032434
-0.563988,7,11729.204238
-0.749428,8,11729.391694
-0.788958,9,11729.610389
-0.670366,8,11729.797848
-0.259053,5,11729.891577
-0.756683,9,11730.110281
-0.475808,6,11730.266488
-0.733846,9,11730.485184
-1.429496,18,11730.938202
-0.386059,6,11731.09442
-0.506273,7,11731.250633
-0.489766,7,11731.422465
-0.488448,7,11731.625543
-0.908778,9,11731.906726
-0.048483,1,11731.953588
-0.584271,7,11732.156666
-0.048297,1,11732.187911
-0.027227,1,11732.219151
-0.043704,1,11732.250397
-1.115454,11,11732.578444
-0.527218,7,11732.7659
-0.441947,6,11732.953354
-0.804169,10,11733.203295
-0.025769,1,11733.234537
-0.751355,8,11733.453238
-0.782019,8,11733.687556
-0.564638,7,11733.906258
-0.043931,1,11733.9375
-0.526511,7,11734.109338
-0.045717,1,11734.14062
-0.578928,7,11734.328035
-0.033841,1,11734.359274
-0.241021,5,11734.484245
-0.027664,1,11734.515501
-0.524199,7,11734.671704
-0.276588,5,11734.781053
-0.268554,5,11734.906021
-0.043497,1,11734.952884
-0.247245,5,11735.062233
-1.307768,18,11735.468392
-0.800293,8,11735.655848
-0.034386,1,11735.687092
-0.011946,1,11735.718393
-0.283851,5,11735.827678
-1.002981,10,11736.077623
-0.047449,1,11736.124495
-0.413497,6,11736.280703
-3.195939,50,11737.467919
-0.619827,8,11737.670995
-0.52086,7,11737.842831
-0.345899,6,11737.983423
-3.761691,50,11739.155023
-0.293845,5,11739.264373
-0.453227,6,11739.420617
-0.439278,7,11739.561182
-0.018279,1,11739.608043
-0.382541,6,11739.733012
-0.323947,6,11739.904847
-31.369131,50,11740.998339
-0.041534,1,11741.013961
-0.557854,7,11741.170177
-1.057661,11,11741.45136
-0.005085,1,11741.46698
-0.447176,6,11741.623194
-0.0452,1,11741.654438
-0.491408,7,11741.826269
-0.768874,9,11742.029347
-0.395219,6,11742.154316
-0.017964,1,11742.169939
-0.330741,5,11742.294945
-0.004389,1,11742.326186
-1.921148,20,11742.763556
-0.043702,1,11742.779177
-0.606125,8,11742.997909
-0.458622,7,11743.169704
-0.400079,6,11743.310296
-0.019335,1,11743.325916
-0.038044,1,11743.35716
-0.273454,5,11743.482132
-0.022503,1,11743.513376
-0.696962,8,11743.685209
-0.351921,6,11743.8258
-0.952801,10,11744.091362
-0.775648,8,11744.2632
-0.679868,8,11744.466277
-0.376105,6,11744.622489
-0.506924,7,11744.778704
-0.572021,7,11744.934918
-0.339321,6,11745.075507
-0.048441,1,11745.106749
-0.520113,7,11745.278587
-0.517765,7,11745.434802
-0.962496,10,11745.637878
-0.940897,11,11745.887818
-0.047256,1,11745.919075
-0.389838,7,11746.07527
-0.798723,9,11746.262731
-0.564271,7,11746.450185
-0.493345,7,11746.622017
-0.257536,5,11746.746992
-0.238413,5,11746.87196
-0.25598,5,11747.028187
-0.331549,6,11747.168763
-0.390976,6,11747.309357
-0.460221,7,11747.481192
-0.79518,8,11747.69989
-0.409172,6,11747.840481
-0.391841,6,11747.981074
-1.073654,10,11748.215398
-0.503138,7,11748.387232
-0.631808,7,11748.590306
-0.003944,1,11748.621549
-0.649307,7,11748.809005
-0.349341,6,11748.980839
-0.009209,1,11748.996462
-0.55184,7,11749.152676
-0.441783,7,11749.308891
-0.015145,1,11749.324508
-0.029752,1,11749.355751
-0.301253,6,11749.511965
-0.380519,6,11749.668177
-0.527444,6,11749.808771
-0.56387,8,11749.980609
-0.72737,8,11750.136822
-0.308532,6,11750.277409
-0.324141,5,11750.418003
-0.363427,6,11750.558595
-0.269859,5,11750.667943
-0.464119,7,11750.824161
-0.398068,6,11750.964754
-0.871461,9,11751.19907
-0.376234,6,11751.355282
-0.669514,8,11751.57398
-0.915492,9,11751.792678
-0.049076,1,11751.808301
-0.524619,7,11751.964514
-0.332386,6,11752.120728
-0.439442,7,11752.292576
-1.441258,20,11752.745584
-0.736592,8,11752.917416
-0.75296,8,11753.104871
-0.445665,7,11753.261087
-0.321623,5,11753.38606
-0.887813,10,11753.604757
-0.043348,1,11753.620378
-0.482919,6,11753.776589
-0.029623,1,11753.807831
-0.622255,8,11753.995288
-0.310006,6,11754.120261
-0.473876,6,11754.260854
-0.738607,8,11754.448317
-0.401448,7,11754.604522
-0.2756,5,11754.745111
-1.374641,20,11755.260619
-0.479862,6,11755.401206
-0.288264,5,11755.510559
-0.020022,1,11755.541802
-0.829982,8,11755.729254
-0.515336,7,11755.869846
-1.538086,21,11756.307247
-0.033524,1,11756.338488
-5.489516,50,11757.478847
-0.243218,5,11757.588193
-0.814178,9,11757.806895
-0.364388,6,11757.947486
-0.025561,1,11757.978725
-0.58024,7,11758.119322
-0.647994,7,11758.259914
-1.088789,13,11758.541095
-0.020086,1,11758.572336
-0.605673,8,11758.759797
-0.37891,6,11758.884763
-0.033207,1,11758.916015
-0.495964,7,11759.072222
-0.042852,1,11759.103461
-0.611497,8,11759.259684
-0.246324,5,11759.400267
-0.627117,8,11759.603344
-0.393699,6,11759.743935
-0.381411,6,11759.868913
-0.01357,1,11759.900152
-0.446864,6,11760.025121
-0.347069,6,11760.165715
-0.766356,8,11760.368826
-0.954259,10,11760.603114
-4.193896,50,11761.665364
-0.465,7,11761.837199
-0.250741,5,11761.946548
-0.045341,1,11761.977787
-0.703279,8,11762.196489
-0.045976,1,11762.212111
-0.345825,6,11762.352702
-0.036166,1,11762.383944
-0.563748,7,11762.540156
-0.04664,1,11762.571397
-1.460825,14,11762.883825
-0.794241,9,11763.086902
-0.715635,9,11763.321221
-0.049887,1,11763.336845
-0.460984,7,11763.477434
-0.030386,1,11763.508679
-0.715151,8,11763.696136
-4.614237,38,11764.570928
-0.486128,7,11764.727145
-0.356194,6,11764.867737
-0.261043,5,11764.992704
-0.360817,6,11765.133295
-0.383268,6,11765.258267
-0.49008,7,11765.4301
-0.617403,8,11765.601936
-1.285349,13,11765.883119
-0.019452,1,11765.898741
-3.141639,50,11767.039098
